Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-21 00:00:00-04:00,117.2136850665683,119.37774128481618,117.08064083687626,118.8988037109375,2635700,0.0,0.0
2019-03-22 00:00:00-04:00,117.94986093053402,118.22480015464599,114.84568395327922,115.0940170288086,5745800,0.0,0.0
2019-03-25 00:00:00-04:00,114.93436972013559,117.07182060180345,114.61508239535061,116.52194213867188,3199800,0.0,0.0
2019-03-26 00:00:00-04:00,117.6837780374799,118.45538336102337,116.30020427120743,116.92990112304688,2638200,0.0,0.0
2019-03-27 00:00:00-04:00,117.31128717907445,117.48866601533615,115.5197298066146,116.36228942871094,2378300,0.0,0.0
2019-03-28 00:00:00-04:00,116.9831004887632,117.78132540403338,116.32679756264986,117.39994812011719,2487200,0.0,0.0
2019-03-29 00:00:00-04:00,118.84562462209188,120.86777297330937,118.50859538584339,120.16712188720703,4681600,0.0,0.0
2019-04-01 00:00:00-04:00,122.11830510889345,124.49521089339241,120.90324607227535,124.38878631591797,5081500,0.0,0.0
2019-04-02 00:00:00-04:00,124.30006452694387,124.7790020931379,123.48411135716324,124.3355484008789,2529000,0.0,0.0
2019-04-03 00:00:00-04:00,124.03403559587676,124.65486822087507,122.75688646265951,123.51074981689453,4821800,0.0,0.0
2019-04-04 00:00:00-04:00,123.40432808831272,124.93867451126155,123.28016156044062,124.2823715209961,2988900,0.0,0.0
2019-04-05 00:00:00-04:00,125.14265983810175,125.18699438878176,124.09610189923207,124.48634338378906,2812300,0.0,0.0
2019-04-08 00:00:00-04:00,124.16706026817577,124.27348484637368,122.93425928255287,124.0074234008789,2497300,0.0,0.0
2019-04-09 00:00:00-04:00,122.96974749397222,123.20035215774699,120.6815375315094,120.92987060546875,3316500,0.0,0.0
2019-04-10 00:00:00-04:00,121.64826601599707,122.57952182780431,120.86778289248046,121.9764175415039,3310600,0.0,0.0
2019-04-11 00:00:00-04:00,122.02962285346648,123.80343819035753,121.48860863438922,123.16486358642578,2762900,0.0,0.0
2019-04-12 00:00:00-04:00,125.05395970447658,125.86991299488423,123.99853759556987,125.23133850097656,4383000,0.0,0.0
2019-04-15 00:00:00-04:00,125.6481934375289,126.32223831675947,123.87437830289906,124.38878631591797,3030200,0.0,0.0
2019-04-16 00:00:00-04:00,124.66375093603631,126.12715684061766,123.80344933753224,125.9675064086914,2672800,0.0,0.0
2019-04-17 00:00:00-04:00,126.82779723877289,128.1581587482705,126.34887304993407,126.59720611572266,3469400,0.0,0.0
2019-04-18 00:00:00-04:00,127.41811657450391,129.17591657329302,127.07904440768095,127.91779327392578,4504500,0.86,0.0
2019-04-22 00:00:00-04:00,127.55195247937935,127.75717391859453,126.19567744007601,127.0433578491211,3637500,0.0,0.0
