Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-21 00:00:00-04:00,102.46943245039495,104.53820534070644,102.32964915327345,104.20272827148438,3111000,0.0,0.0
2019-03-22 00:00:00-04:00,103.70882711269225,103.73678234847351,101.5655023135985,102.00348663330078,3737400,0.0,0.0
2019-03-25 00:00:00-04:00,101.8357553350355,102.57194073809883,100.820010444649,101.61210632324219,3596200,0.0,0.0
2019-03-26 00:00:00-04:00,102.49737497049885,102.87944879458013,101.62141349592531,102.04075622558594,2844500,0.0,0.0
2019-03-27 00:00:00-04:00,102.20851839320729,102.50671947456449,100.95048280340892,101.55620574951172,3346600,0.0,0.0
2019-03-28 00:00:00-04:00,101.96622146394454,102.39488504743437,101.09957351415501,101.72393798828125,2693300,0.0,0.0
2019-03-29 00:00:00-04:00,102.69308623716176,102.8701455623972,101.70529654832016,101.85440063476562,4891000,0.0,0.0
2019-04-01 00:00:00-04:00,102.77695825531988,104.4077468622088,102.58126447565411,104.09090423583984,5125100,0.0,0.0
2019-04-02 00:00:00-04:00,103.6342771380567,103.86724692043063,102.85150208192361,103.43858337402344,3568900,0.0,0.0
2019-04-03 00:00:00-04:00,104.20273426291445,104.37047280717009,102.83287066977246,103.028564453125,3719700,0.0,0.0
2019-04-04 00:00:00-04:00,103.17819806173995,103.32782284265696,102.40199855213328,102.9818115234375,3619600,0.39,0.0
2019-04-05 00:00:00-04:00,103.31847539844348,104.00115138798924,103.2810674197935,103.7673568725586,4553700,0.0,0.0
2019-04-08 00:00:00-04:00,103.44941449452128,103.66450148384872,102.79478547714638,103.52422332763672,4776600,0.0,0.0
2019-04-09 00:00:00-04:00,102.87894099725575,103.15949013603806,102.39264440761855,102.72930908203125,2869300,0.0,0.0
2019-04-10 00:00:00-04:00,103.31846748687177,103.31846748687177,102.4206903377037,103.01921081542969,2650100,0.0,0.0
2019-04-11 00:00:00-04:00,103.34653003006868,103.64578672567525,102.32718222841844,102.72930908203125,2320600,0.0,0.0
2019-04-12 00:00:00-04:00,103.63643420582456,104.3191173413526,103.29041574879767,103.7206039428711,2316900,0.0,0.0
2019-04-15 00:00:00-04:00,103.72995326364861,103.77671502264158,103.10338564826178,103.365234375,2285000,0.0,0.0
2019-04-16 00:00:00-04:00,103.88892456007696,104.76799419677505,103.74865356259721,104.62771606445312,2523400,0.0,0.0
2019-04-17 00:00:00-04:00,105.02984658643918,105.20753270259759,104.03856011701318,104.5155029296875,3799900,0.0,0.0
2019-04-18 00:00:00-04:00,104.97373800536602,106.7412239809496,104.10402211778978,106.30168914794922,6186800,0.0,0.0
2019-04-22 00:00:00-04:00,105.30104075659378,106.04918600615088,104.95502946491818,105.04854583740234,3174400,0.0,0.0
2019-04-23 00:00:00-04:00,104.91763657441601,106.64771468607692,104.64643406082807,106.5822525024414,3342800,0.0,0.0
2019-04-24 00:00:00-04:00,106.38587187154323,106.9469773531916,106.06790757987507,106.62901306152344,2318400,0.0,0.0
2019-04-25 00:00:00-04:00,107.76057105980638,108.94824405741059,107.31168245139799,108.3684310913086,4595200,0.0,0.0
2019-04-26 00:00:00-04:00,109.03243477539418,110.09854460343693,108.5741994052969,109.97696685791016,2990600,0.0,0.0
2019-04-29 00:00:00-04:00,109.64028011994591,110.07046119633168,108.99501207278867,109.19139862060547,3096200,0.0,0.0
2019-04-30 00:00:00-04:00,109.46259570193462,109.74314484139994,108.5741722565217,109.63092803955078,2387900,0.0,0.0
2019-05-01 00:00:00-04:00,109.85538954472548,110.34167909263043,109.35039243641431,109.43455505371094,2450500,0.0,0.0
2019-05-02 00:00:00-04:00,109.41583317022588,110.02370033702894,109.1165764760087,109.64962768554688,2538700,0.0,0.0
2019-05-03 00:00:00-04:00,110.26683584326506,111.90339726072284,110.00498002320491,111.61348724365234,2856200,0.0,0.0
2019-05-06 00:00:00-04:00,109.65898387695243,111.8566509423608,109.46259733594242,111.6041488647461,2924500,0.0,0.0
