Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-21 00:00:00-04:00,231.21928762642716,234.71741232519784,230.72751051261332,233.84519958496094,2699700,0.0,0.0
2019-03-22 00:00:00-04:00,232.4997660802682,233.0843230341614,229.17794158428953,229.27072143554688,3777900,0.0,0.0
2019-03-25 00:00:00-04:00,229.5769244851347,229.5769244851347,223.41577886335773,229.05731201171875,4110900,0.0,0.0
2019-03-26 00:00:00-04:00,229.4284903966595,230.01306158657027,224.28802155947386,225.83758544921875,4416200,0.0,0.0
2019-03-27 00:00:00-04:00,225.42000973091635,227.96240134649395,220.98472793082357,224.27871704101562,4819200,0.0,0.0
2019-03-28 00:00:00-04:00,225.09525383476426,225.33651260502023,221.66208773218355,224.76121520996094,3601500,0.0,0.0
2019-03-29 00:00:00-04:00,226.6726667725308,229.89242383183628,224.42719027486285,229.42848205566406,4294200,0.0,0.0
2019-04-01 00:00:00-04:00,231.70180637533954,232.15646025126952,225.53137230276764,227.83251953125,4809500,0.0,0.0
2019-04-02 00:00:00-04:00,227.8046752057296,228.63049096243404,225.2901188249417,226.7840118408203,4057100,0.0,0.0
2019-04-03 00:00:00-04:00,228.54697672775566,229.6882694389873,226.95101601622898,228.11087036132812,2851400,0.0,0.0
2019-04-04 00:00:00-04:00,227.7768267261312,231.14504820078488,226.9974080214044,229.54908752441406,2255500,0.0,0.0
2019-04-05 00:00:00-04:00,230.99660569114113,231.33064433366914,227.48920702378635,230.8388671875,3343000,0.0,0.0
2019-04-08 00:00:00-04:00,231.67396006955573,231.67396006955573,228.5469970083716,230.81103515625,2195400,0.0,0.0
2019-04-09 00:00:00-04:00,229.71610924647405,231.91518846102716,228.21292845114897,230.84811401367188,2903800,0.0,0.0
2019-04-10 00:00:00-04:00,230.8388345391699,231.85022406214298,227.81393970737233,228.2871551513672,2753700,0.0,0.0
2019-04-11 00:00:00-04:00,228.3057274572626,229.11298153428035,215.8999160078054,218.44232177734375,8223400,0.0,0.0
2019-04-12 00:00:00-04:00,219.4444701279231,219.70427640174663,204.8488651488774,207.12217712402344,13979400,0.0,0.0
2019-04-15 00:00:00-04:00,209.48825320056125,214.31324437175724,208.2263311257828,213.59877014160156,10021800,0.0,0.0
2019-04-16 00:00:00-04:00,220.84556543051156,220.84556543051156,200.25584071582045,205.02516174316406,27361400,0.0,0.0
2019-04-17 00:00:00-04:00,207.6510112628936,208.06857010231502,193.06469784423987,201.2022247314453,22101400,0.0,0.0
2019-04-18 00:00:00-04:00,201.4806200063797,206.91801781208164,198.76192818271792,205.75816345214844,13927200,0.0,0.0
2019-04-22 00:00:00-04:00,207.84589503235077,211.14915788448872,205.52618638243615,210.7316131591797,11191800,0.0,0.0
2019-04-23 00:00:00-04:00,211.78941517968252,215.2133076619477,209.7944712586472,213.95138549804688,10261400,0.0,0.0
2019-04-24 00:00:00-04:00,213.49670205430854,214.9256505123434,211.3254581544861,213.7379608154297,6104100,0.0,0.0
2019-04-25 00:00:00-04:00,212.04924359857114,215.38034241289589,211.6780958120809,214.14625549316406,5954500,0.0,0.0
2019-04-26 00:00:00-04:00,215.39887192117968,220.01045398028637,214.51738544096108,219.90838623046875,6186200,0.0,0.0
2019-04-29 00:00:00-04:00,220.27950021791835,220.8919066230122,217.2731672445053,220.32589721679688,5345300,0.0,0.0
2019-04-30 00:00:00-04:00,220.91051704499841,220.91051704499841,213.58951640972117,216.26182556152344,7632300,0.0,0.0
2019-05-01 00:00:00-04:00,216.26180379524678,217.7000118247413,213.737959663315,215.22256469726562,4823200,0.0,0.0
